"date","Q1","Q2"
1982.50410958904,1170,3.4
1982.50684931507,1090,3.1
1982.5095890411,966,3.1
1982.51232876712,889,2.7
1982.51506849315,826,2.9
1982.51780821918,840,2.8
1982.52054794521,791,2.9
1982.52328767123,772,2.5
1982.52602739726,698,2.2
1982.52876712329,673,2.1
1982.53150684932,666,2.2
1982.53424657534,673,1.9
1982.53698630137,616,1.8
1982.5397260274,593,1.6
1982.54246575342,582,1.5
1982.54520547945,564,1.6
1982.54794520548,542,1.4
1982.55068493151,501,1.4
1982.55342465753,485,1.1
1982.55616438356,478,1.1
1982.55890410959,503,0.97
1982.56164383562,511,0.84
1982.56438356164,464,0.69
1982.56712328767,508,3.7
1982.5698630137,579,8.3
1982.57260273973,548,4.6
1982.57534246575,551,7.2
1982.57808219178,466,8.4
1982.58082191781,429,3.3
1982.58356164384,405,3.1
1982.58630136986,389,4.7
1982.58904109589,346,2.3
1982.59178082192,322,2.1
1982.59452054795,312,2
1982.59726027397,305,1.8
1982.6,298,1.6
1982.60273972603,291,3.5
1982.60547945205,299,2.4
1982.60821917808,306,2.3
1982.61095890411,302,2.5
1982.61369863014,298,3.4
1982.61643835616,322,3.6
1982.61917808219,282,2.2
1982.62191780822,260,2.1
1982.62465753425,255,2.2
1982.62739726027,268,2.2
1982.6301369863,249,2.3
1982.63287671233,243,2.3
1982.63561643836,247,2.6
1982.63835616438,266,2.6
1982.64109589041,258,2.8
1982.64383561644,272,2.9
1982.64657534247,277,2.8
1982.64931506849,287,5.9
1982.65205479452,244,6.2
1982.65479452055,244,9.1
1982.65753424658,225,8.1
1982.6602739726,205,5.7
1982.66301369863,201,4.7
1982.66575342466,189,3.8
1982.66849315068,183,3.4
1982.67123287671,177,2.8
1982.67397260274,169,2.5
1982.67671232877,172,3.8
1982.67945205479,175,4.2
1982.68219178082,167,3.3
1982.68493150685,163,3.1
1982.68767123288,160,3.1
1982.6904109589,158,4.1
1982.69315068493,163,5.1
1982.69589041096,194,13
1982.69863013699,197,19
1982.70136986301,205,33
1982.70410958904,192,18
1982.70684931507,207,13
1982.7095890411,211,11
1982.71232876712,218,11
1982.71506849315,213,19
1982.71780821918,278,24
1982.72054794521,318,16
1982.72328767123,270,13
1982.72602739726,250,12
1982.72876712329,235,12
1982.73150684932,221,11
1982.73424657534,218,11
1982.73698630137,226,13
1982.7397260274,235,41
1982.74246575342,226,29
1982.74520547945,230,33
1982.74794520548,252,31
1982.75068493151,242,22
1982.75342465753,231,17
1982.75616438356,226,14
1982.75890410959,211,12
1982.76164383562,196,12
1982.76438356164,184,12
1982.76712328767,179,12
1982.7698630137,171,12
1982.77260273973,165,11
1982.77534246575,172,10
1982.77808219178,157,10
1982.78082191781,160,10
1982.78356164384,149,9.8
1982.78630136986,152,9.8
1982.78904109589,148,10
1982.79178082192,147,9.6
1982.79452054795,141,9.2
1982.79726027397,137,8.2
1982.8,132,7.9
1982.80273972603,128,7.5
1982.80547945205,127,7.2
1982.80821917808,122,6.9
1982.81095890411,119,7.5
1982.81369863014,120,8.1
1982.81643835616,129,10
1982.81917808219,145,57
1982.82191780822,131,22
1982.82465753425,121,22
1982.82739726027,144,22
1982.8301369863,139,23
1982.83287671233,138,22
1982.83561643836,125,21
1982.83835616438,108,18
1982.84109589041,118,15
1982.84383561644,120,17
1982.84657534247,118,17
1982.84931506849,117,17
1982.85205479452,124,18
1982.85479452055,121,27
1982.85753424658,116,25
1982.8602739726,121,38
1982.86301369863,108,35
1982.86575342466,105,36
1982.86849315069,105,29
1982.87123287671,98,17
1982.87397260274,103,20
1982.87671232877,108,24
1982.87945205479,112,25
1982.88219178082,113,26
1982.88493150685,106,19
1982.88767123288,113,22
1982.8904109589,105,20
1982.89315068493,107,20
1982.89589041096,90,18
1982.89863013699,99,25
1982.90136986301,96,24
1982.90410958904,98,24
1982.90684931507,94,26
1982.9095890411,100,28
1982.91232876712,99,26
1982.91506849315,100,26
1982.91780821918,94,26
1982.92054794521,81,24
1982.92328767123,86,23
1982.92602739726,88,22
1982.92876712329,88,21
1982.93150684932,88,18
1982.93424657534,86,17
1982.93698630137,86,18
1982.9397260274,84,17
1982.94246575342,81,15
1982.94520547945,80,14
1982.94794520548,80,14
1982.95068493151,82,17
1982.95342465753,78,17
1982.95616438356,88,18
1982.95890410959,84,18
1982.96164383562,82,17
1982.96438356164,82,18
1982.96712328767,82,17
1982.9698630137,85,18
1982.97260273973,87,18
1982.97534246575,85,19
1982.97808219178,82,17
1982.98082191781,76,17
1982.98356164384,75,17
1982.98630136986,78,17
1982.98904109589,78,15
1982.99178082192,78,14
1982.99452054795,76,14
1982.99726027397,76,14
1983,74,13
1983.00273972603,72,13
1983.00547945205,72,13
1983.00821917808,72,13
1983.01095890411,74,14
1983.01369863014,74,15
1983.01643835616,74,14
1983.01917808219,78,14
1983.02191780822,76,13
1983.02465753425,74,13
1983.02739726027,74,12
1983.0301369863,76,12
1983.03287671233,74,11
1983.03561643836,76,11
1983.03835616438,74,11
1983.04109589041,74,11
1983.04383561644,76,11
1983.04657534247,76,11
1983.04931506849,76,11
1983.05205479452,75,12
1983.05479452055,72,12
1983.05753424658,72,11
1983.0602739726,70,12
1983.06301369863,70,13
1983.06575342466,72,12
1983.06849315068,72,13
1983.07123287671,70,14
1983.07397260274,66,14
1983.07671232877,64,15
1983.07945205479,62,15
1983.08219178082,60,15
1983.08493150685,64,14
1983.08767123288,60,14
1983.0904109589,56,14
1983.09315068493,58,14
1983.09589041096,60,14
1983.09863013699,60,14
1983.10136986301,60,15
1983.10410958904,62,14
1983.10684931507,62,15
1983.1095890411,62,15
1983.11232876712,62,15
1983.11506849315,62,14
1983.11780821918,62,15
1983.12054794521,64,15
1983.12328767123,62,15
1983.12602739726,63,16
1983.12876712329,64,15
1983.13150684931,64,15
1983.13424657534,65,17
1983.13698630137,64,15
1983.1397260274,63,15
1983.14246575342,65,16
1983.14520547945,64,17
1983.14794520548,64,17
1983.15068493151,67,19
1983.15342465753,70,19
1983.15616438356,69,18
1983.15890410959,69,18
1983.16164383562,68,20
1983.16438356164,67,21
1983.16712328767,63,20
1983.1698630137,64,21
1983.17260273973,66,21
1983.17534246575,66,20
1983.17808219178,63,20
1983.18082191781,66,20
1983.18356164384,63,20
1983.18630136986,67,20
1983.18904109589,70,21
1983.19178082192,78,25
1983.19452054795,76,27
1983.19726027397,80,29
1983.2,78,35
1983.20273972603,69,34
1983.20547945205,71,35
1983.20821917808,73,35
1983.21095890411,72,35
1983.21369863014,70,35
1983.21643835616,65,29
1983.21917808219,71,33
1983.22191780822,74,29
1983.22465753425,72,28
1983.22739726027,70,30
1983.2301369863,71,30
1983.23287671233,65,28
1983.23561643836,72,30
1983.23835616438,71,29
1983.24109589041,70,29
1983.24383561644,76,34
1983.24657534247,71,39
1983.24931506849,70,34
1983.25205479452,76,39
1983.25479452055,68,36
1983.25753424658,65,33
1983.2602739726,68,31
1983.26301369863,68,32
1983.26575342466,70,32
1983.26849315068,74,38
1983.27123287671,72,34
1983.27397260274,72,36
1983.27671232877,72,37
1983.27945205479,71,38
1983.28219178082,68,34
1983.28493150685,70,32
1983.28767123288,71,37
1983.2904109589,74,38
1983.29315068493,78,43
1983.29589041096,93,61
1983.29863013699,89,74
1983.30136986301,93,89
1983.30410958904,93,111
1983.30684931507,105,129
1983.3095890411,129,203
1983.31232876712,157,278
1983.31506849315,181,311
1983.31780821918,196,336
1983.32054794521,193,301
